TRX_USD_VALUE,EU_CUST_NAME,TRX_NUMBER,OTM_DATE,SALES_CHANNEL_CODE,TRX_SOURCE_TYPE,TRX_ORIG_CODE,WEB_ORDER_ID,OFFER_TYPE,DEAL_ID,TERM,REMAINING_TERM,CONTRACT_START_DATE,CONTRACT_END_DATE,SC_SPLIT_PERCENT,SUBROLE_NAME,SALESREP,SEGMENT1
-215.84,MACROBOND FINANCIAL POLSKA SP Z OO,1300160643,05/07/2020 00:00:00,NULL,MANUAL,XAAS,1300160643,WEBEX,1200124496,7,3,3/17/2020,NULL,1,Teams,CC PL TEAM4,CO_POL_OTHER
-6548.39,CGH MEDICAL CENTER,83460088,05/08/2020 00:00:00,NULL,MANUAL,XAAS,83460088,TETRATION,37787741,12,NULL,NULL,NULL,1,Account Manager,agistis,WISC_ILLINOIS COM SELECT
-64.43,Groupe Deschenes,1300135541,05/08/2020 00:00:00,NULL,MANUAL,XAAS,1300135541,WEBEX,1200200059,1,NULL,2/20/2020,NULL,1,Account Manager,becartie,CSL_CAN_EAST
331.69,BZB IT LTD,86194302,05/08/2020 00:00:00,NULL,MANUAL,XAAS,86194302,UMBRELLA,42398723,36,NULL,11/8/2019,NULL,1,Teams,TEAM_SMALL_EAW_SOUTH,CC_GBR_NON_NAMED_SOUTH
2328.12,SQUARE D CORPORATION,87176053,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176053,VIPTELA,20633658,36,36,5/11/2020,NULL,1,Teams,SG CSL TEAM 1,SG_COM_SL_1_AM1_TM
435.96,UNIWERSYTET WARSZAWSKI,87176079,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176079,WEBEX,20999038,12,12,5/13/2020,NULL,1,Teams,VS-POL-PMD-CL-VSAM-254,POLAND_COMM_GNE_1
5751354.45,WESTPAC BANKING CORPORATION,87176431,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176431,WEBEX,47610334,36,36,4/4/2018,NULL,1,Account Manager,majoos,AU_ENT_FSI_WESTPAC_TM
9180.00,BRETON SPA,87176251,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176251,UMBRELLA,25564202,12,12,5/18/2020,NULL,1,Teams,VS-IT-COM-NE-VSAM-109,ITALY-PL-CLNN-NE
13272.00,ACCESS COMMUNITY HEALTH NETWORK,87176257,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176257,UMBRELLA,17597570,12,12,5/18/2020,NULL,1,Account Manager,bolivers,CSL_ILLINOIS SELECT
315.60,METRO COMMUNITY FEDERAL CREDIT UNION,87175580,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87175580,UMBRELLA,25512165,12,12,5/18/2020,NULL,1,Teams,USC-SB-NN GREATER PA,SBU_NN GREATER PENN
1175.76,DEUTSCHE TELEKOM AG,87175577,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87175577,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
3024.00,UNIVERSITATEA DE ARTE DIN BUCURESTI,87176483,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176483,WEBEX,47387447,12,12,5/11/2020,NULL,1,Teams,CC ROU TEAM1,ROMANIA-PL-NON-NAMED
135.48,FCF FISHERY COMPANY LTD,87176172,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176172,WEBEX,47617667,12,12,5/15/2020,NULL,1,Account Manager,lichsieh,SBU_GC_TW_SM01
135.48,SOCIONEXT TAIWAN INC 42855252,87176173,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176173,WEBEX,47663757,12,12,5/11/2020,NULL,1,Account Manager,lichsieh,SBU_GC_TW_SM01
1175.76,DEUTSCHE TELEKOM AG,87176299,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176299,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
965.88,DEUTSCHE TELEKOM AG,87176670,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176670,IOS-XR,20038671,36,36,NULL,NULL,1,Account Manager,sibauten,DT_INFRA_NGN_CORE-EDGE
145884.60,ST KONINKLIJKE VISIO,87176947,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176947,UMBRELLA,47227397,60,60,NULL,NULL,1,Teams,VS-NL-PMD-HC-VSAM-1,NLD_HEALTHCARE_CARE
98280.00,ST KONINKLIJKE VISIO,87176947,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176947,CLOUD_SECURITY,47227397,60,60,NULL,NULL,1,Teams,VS-NL-PMD-HC-VSAM-1,NLD_HEALTHCARE_CARE
708.72,HPE HIGH PERFORMANCE ENGINEERING SRL,87177529,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87177529,WEBEX,47625949,12,12,5/14/2019,NULL,1,Teams,VS-IT-COM-LOM1-VSAM-107,ITALY-PL-CLNN-LOM1
300.57,Bellier Financial ,1300160867,05/08/2020 00:00:00,NULL,MANUAL,XAAS,1300160867,WEBEX,1200234958,12,12,5/8/2020,NULL,1,Teams,NLD_SMB TEAM_2,NLD_COM_EU_UNKNOWN
1001.79,RAUMHOCH,1300160751,05/08/2020 00:00:00,NULL,MANUAL,XAAS,1300160751,WEBEX,1200235296,1,1,5/11/2020,NULL,1,Teams,TEAM_SMALL_DEU_EAST_AM1,GER_EAST_CLNN_NN
1740.00,TRANSRAIL LIGHTING LIMITED,87177567,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87177567,WEBEX,42682880,12,12,5/11/2020,NULL,1,Account Manager,tkapale,SBU_IND_WEST2_MH_PL
2862.00,BIOCOAT,1300160744,05/08/2020 00:00:00,NULL,MANUAL,XAAS,1300160744,WEBEX,1200234834,12,12,5/8/2020,NULL,1,Teams,USC-SB-NN PHILADELPHIA METRO,SBU_NN PHILADELPHIA METRO
17530.56,CSL BEHRING BETEILIGUNGS-UND VERWAL,87176974,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87176974,CISCO_INTERSIGHT,47240381,36,36,5/11/2020,NULL,1,Account Manager,nofranke,ENT_CENTRAL_BUCKET3
212.88,INTESA SCRL,87177616,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87177616,WEBEX,47555108,12,12,NULL,NULL,1,Account Manager,mgambare,SA-BANCA INTESA-ITA
1424.52,ALBION-2002 OOO,87165351,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87165351,CISCO_INTERSIGHT,21007504,36,36,5/12/2020,NULL,1,Account Manager,amaschen,CA_RUS_MSK_AM3
5400.00,JATCO MEXICO SA DE CV,87177290,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87177290,Duo Standard,20651475,12,12,5/11/2020,NULL,1,Account Manager,jlabrado,MJR_MEX_NISSAN
85840.96,GOC-SHARED SERVICES CANADA,87177723,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87177723,N9K_SW_SUB,NULL,60,60,5/11/2020,NULL,1,Unallocated,STOCK-INGRAM,Canada Distribution L6
2544.00,TRIBUS ALLEN,1300160747,05/08/2020 00:00:00,NULL,MANUAL,XAAS,1300160747,WEBEX,1200235338,1,1,5/8/2020,NULL,1,Teams,USC-SB-NN CAROLINAS,SBU_NN CAROLINAS
1624.89,BELANGER SAUVE AVOCATS,87179040,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87179040,WEBEX,47677343,12,12,5/11/2020,NULL,1,Teams,TEAM_SMALL_EAST I_VSAM,SBU_CAN_EAST I_VSAM1
3811.20,IBM DEL ECUADOR SA,87178357,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87178357,WEBEX,45209941,12,12,NULL,NULL,1,Teams,GLL_P_IBM_LATAM OTHER_TM,IBM89
96014.14,PUBLIC JOINT-STOCK COMPANY BANK OTKRITIE FINANCIAL CORPORATION,86756781,05/08/2020 00:00:00,NULL,MANUAL,XAAS,86756781,N9K_SW_SUB,20812751,36,36,NULL,NULL,1,Account Manager,dmkaufma,EMJ_RUS_INVEST_OTKRYTIE
43425.49,LANGLOIS KRONSTROM DESJARDINS SENC,87178315,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87178315,WEBEX,47597151,51,51,5/11/2020,NULL,1,Teams,VS-CAN-COM-EAST-G-VSAM-04,CMD_CAN_EAST
79658.40,"GRUPO LA MODERNA, S.A.B. DE C.V.",87178735,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87178735,ELA2,20018411,36,36,NULL,NULL,1,Teams,VS-MX-COM-M-VSAM-50,CMS_MEX _CENTER_6
61736.11,MEG ENERGY CORPORATION,87178908,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87178908,WEBEX,45426654,24,24,5/12/2020,NULL,1,Account Manager,icallawa,CSL_CAN_WEST
3012.49,"GRAYDON, HEAD & RITCHEY, LLP",87162364,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87162364,WEBEX,47620032,36,3,8/23/2019,NULL,1,Teams,VS-US-COM-CNTRL-G-VSAM-28,SOKY COM MIDSIZE
-15595.18,"MECHANIX WEAR, INC.",87178358,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87178358,WEBEX,47566383,36,25,7/1/2019,NULL,1,Teams,USC-SB-NN NORTH PACIFIC,SBU_NN NORTH PACIFIC
11700.00,JOHNSON COUNTY KANSAS-JIMS DPT,87175308,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87175308,Duo Standard,45436791,12,12,NULL,NULL,1,Account Manager,jmorgan2,SLED-Heartland Pr-L6
2256.00,Mspark-,1300160918,05/08/2020 00:00:00,NULL,MANUAL,XAAS,1300160918,WEBEX,1200235398,1,1,5/8/2020,NULL,1,Teams,VS-US-COM-SOUTH-G-VSAM-11,MID SOUTH COM MIDSIZE
234.00,PGCFCU,1300160919,05/08/2020 00:00:00,NULL,MANUAL,XAAS,1300160919,WEBEX,1200234401,12,12,3/17/2020,NULL,1,Teams,USC-SB-NN PHILADELPHIA METRO,SBU_NN PHILADELPHIA METRO
13145.40,"FAIRBANKS MORSE, LLC",87163539,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87163539,UMBRELLA,47628500,12,12,5/12/2020,NULL,1,Teams,USC-SB-NN WISC ILLINOIS,SBU_NN WISC ILLINOIS
0.00,AMERICOLD LOGISTICS LLC,87179962,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87179962,WEBEX,47674264,36,35,4/10/2020,NULL,1,Account Manager,donalhal,CSL_ATLANTA SELECT
1870.67,CORPORATION OF THE CITY OF PICKERING THE,87179130,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87179130,WEBEX,47581151,12,12,NULL,NULL,1,Account Manager,rcommiss,CENTRAL PS SELECT
55999.92,PLANET HOME LENDING,87179864,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87179864,APPDYNAMICS,47627603,12,12,5/13/2020,NULL,1,Teams,VS-US-COM-EAST-G-VSAM-04,ATL SHORE COM MIDSIZE
405.00,CASCO BAY ELECTRIC,87179112,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87179112,WEBEX,47478165,12,12,NULL,NULL,1,Teams,USC-SB-NN GREATER NE,SBU_NN GREATER NE
5274.06,MONGODB INC,87179863,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87179863,WEBEX,47556304,12,6,11/15/2019,NULL,1,Teams,VS-US-COM-EAST-G-VSAM-23,NYC MET UP COM MIDSIZE
0.00,AGF GROUP OF FUNDS,87180352,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87180352,WEBEX,47623774,36,35,4/24/2020,NULL,1,Account Manager,alesmith,CSL_CAN_CENTRAL
2400.00,Dept Of Fire & Police Pensions,87180096,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87180096,Duo Standard,45778439,12,8,1/1/2020,NULL,1,Teams,City of LA Team,SLED-LA Metro St-L6
21726.00,NM TAXATION AND REVENUE DEPT,87180359,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87180359,N9K_SW_SUB,NULL,36,36,5/11/2020,NULL,1,Unallocated,Ingram,US Distribution L6
4320.00,GANAHL LUMBER COMPANY,87179551,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87179551,Duo Standard,47670064,12,12,5/11/2020,NULL,1,Teams,USC-SB-NN SOUTH PACIFIC,SBU_NN SOUTH PACIFIC
31363.20,BANCO DE CHILE,87179639,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87179639,N9K_SW_SUB,42616152,60,60,NULL,NULL,1,Account Manager,victruiz,CSL_CHL_CML_FINANCE
1458.72,MIDDLEBURY COMMUNITY SCHOOLS,87180139,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87180139,WEBEX,47569356,12,12,5/11/2020,NULL,1,Account Manager,paulmcla,SLED-IN-MI Reg-L6
-10757.27,PUERTO RICO TELEPHONE COMPANY INC,87180682,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87180682,EPNM,17016073,36,34,3/14/2020,NULL,1,Account Manager,hascenci,SA-AMERICA MOVIL-PR
538.06,RESILIENCE360 INC,87166396,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87166396,UMBRELLA,47661988,12,8,2/5/2020,NULL,0,Account Manager,jvrsecky,CZECH_REP_ENT_DHL1
31814.46,PROVINCIAL HEALTH SERVICES AUTHORITY THE,87180028,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87180028,N9K_SW_SUB,20903962,36,36,NULL,NULL,1,Account Manager,secrowe,WEST II PS MAJOR
3549.31,PROVINCIAL HEALTH SERVICES AUTHORITY THE,87180028,05/08/2020 00:00:00,NULL,MANUAL,XAAS,87180028,CISCO_INTERSIGHT,20903962,36,36,NULL,NULL,1,Account Manager,secrowe,WEST II PS MAJOR
4716.00,DXC Technology,87168340,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87168340,CAPIC,47639003,36,NULL,5/8/2020,NULL,1,Teams,DXC Team Agent,EEACSC02
350.71,GROUPE ACCESS,86470570,05/10/2020 00:00:00,NULL,MANUAL,XAAS,86470570,UMBRELLA,45234276,36,NULL,1/9/2020,NULL,1,Teams,TEAM_SMALL_EAST I_SBSM,SBU_CAN_EAST I_SBSM1
184.50,ETERNAL COMPUTER SERVICES,86503817,05/10/2020 00:00:00,NULL,MANUAL,XAAS,86503817,UMBRELLA,45100814,36,NULL,1/9/2020,NULL,1,Teams,USC-SB-NN NORTHWEST,SBU_NN NORTHWEST
7.38,HALF PAST FIVE COMPUTER SOLUTIONS,86189453,05/10/2020 00:00:00,NULL,MANUAL,XAAS,86189453,UMBRELLA,42417698,36,NULL,11/9/2019,NULL,1,Teams,USC-SB-NN MINNESOTA ND,SBU_NN MINNESOTA ND
271.44,LUGO LTD,86192053,05/10/2020 00:00:00,NULL,MANUAL,XAAS,86192053,UMBRELLA,42413339,36,NULL,11/9/2019,NULL,1,Teams,TEAM_SMALL_SCOT_1,SMALL_SCT_1
0.00,MEGA LIFESCIENCES PTY LTD,87169324,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87169324,UMBRELLA,47665639,12,3,8/5/2019,NULL,1,Teams,VS-TH-CMD-VSAM02,CMD_ASEAN_TH_AM2_VSAM2
1002.00,YUE JIN FOOTWEAR,87176008,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87176008,UMBRELLA,47663191,12,12,NULL,NULL,1,Account Manager,jowong2,LONGTAIL_HK_LT1
416.52,ASSOCIATION OF MEDICAL CORPORATION HOSAIKAI SHIMOOCHIAI CLINIC,87182292,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87182292,WEBEX,47591339,12,12,5/13/2020,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM_GEO_TEAM02_PL
2053.80,NTT DOCOMO INC,87176164,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87176164,WEBEX,47630917,12,12,5/11/2020,NULL,1,Teams,NTT_ASR_SHARED_TEAM,JPN_EPC_AR_SMLCEL_TM
678.96,SQUARE D CORPORATION,87182037,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87182037,VIPTELA,20633658,36,36,5/13/2020,NULL,1,Teams,SG CSL TEAM 1,SG_COM_SL_1_AM1_TM
6960.00,RELIANCE INFRASTRUCTURE LTD,87182730,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87182730,WEBEX,42683643,12,12,NULL,NULL,1,Account Manager,dhparekh,IN_ENT_MJ_ITMC_WST_F_TM2
1174.34,MONASH HEALTH,87182440,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87182440,WEBEX,45882765,60,60,NULL,NULL,1,Teams,PS_VIC_HEALTH_TM,AU_PS_VIC_HEALTH_TM
3.60,"Rakuten Mobile, Inc.",87182104,05/10/2020 00:00:00,NULL,MANUAL,XAAS,87182104,EPNM,20662400,36,36,5/15/2020,NULL,1,Account Manager,yowatabe,RAKUTEN_SERVICE_TEAM
10815.84,NEW MARKET CORPERATION,87145309,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87145309,WEBEX,47580573,12,NULL,12/11/2019,NULL,1,Account Manager,matshave,CSL_VIRGINIA SELECT
52.48,ADAGIUM LTD,84907578,05/11/2020 00:00:00,NULL,MANUAL,XAAS,84907578,UMBRELLA,40583484,36,NULL,4/11/2019,NULL,1,Teams,SBU_NZ_TER1,NZ_COMM_GEO_N_NM_NORTH
-379.00,MAPOL INC-,1300080488,05/11/2020 00:00:00,NULL,MANUAL,XAAS,1300080488,WEBEX,1200125030,1,NULL,NULL,NULL,1,Account Manager,srajudin,SBU_IND_SRLK_PL
66.88,IFM,86027470,05/11/2020 00:00:00,NULL,MANUAL,XAAS,86027470,UMBRELLA,42134471,36,NULL,10/11/2019,NULL,1,Teams,SBU_NZ_TER1,NZ_COMM_GEO_N_NM_NORTH
-54840.00,SEATTLE CHILDRENS HOPSITAL,82778309,05/11/2020 00:00:00,NULL,MANUAL,XAAS,82778309,WEBEX,37491209,24,NULL,10/26/2017,NULL,1,Account Manager,robmcder,CHILDRENS HOSP MED CENTER
-379.00,MAPOL INC-,1300125734,05/11/2020 00:00:00,NULL,MANUAL,XAAS,1300125734,WEBEX,1200187935,1,NULL,1/17/2020,NULL,1,Account Manager,srajudin,SBU_IND_SRLK_PL
-1077.04,"LEE COUNTY ELECTRIC COOPERATIVE, INC.",1300161441,05/11/2020 00:00:00,NULL,MANUAL,XAAS,1300161441,WEBEX,1200130983,11,4,9/10/2019,NULL,1,Account Manager,vmerlo,FLORIDA COM SELECT
309.60,TILDA TELEKOM PAZARLAMA DANISMANLIK BILGISAYAR SANAYI VE TICARET LTD SIRKETI,87182264,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87182264,WEBEX,47673260,12,12,5/11/2020,NULL,1,Teams,TUR _SMB TEAM_1,TURKEY-PL-NON-NAMED
3180.00,BING AND COM,1300161445,05/11/2020 00:00:00,NULL,MANUAL,XAAS,1300161445,WEBEX,1200235085,12,12,NULL,NULL,1,Teams,SG SBU TEAM,SG_COM_PL_S_TM
191793.60,SEA LTD,87183193,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183193,N9K_SW_SUB,21009891,36,36,NULL,NULL,1,Account Manager,lukong,SG_ENT_MJ_SEA
1346.02,CREDIT AGRICOLE ASSET MANAGEMENT LTD,87183020,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183020,CISCO_ONE,20898997,36,36,NULL,NULL,1,Unallocated,Unisplendour Xiaotong Tech.,CH_POS CLAIMS TM
7418.87,ORANGE BUSINESS SERVICES,87176889,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87176889,VIPTELA,47230606,36,36,NULL,NULL,1,Account Manager,edthibau,ORANGE_FRANCE_L5_ENT_IT
10281.60,CONTAINER CENTRALEN AS,87183707,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183707,WEBEX,47526277,12,12,NULL,NULL,1,Teams,DNK_SMB TEAM_1,CC_DNK_AM1
135.48,UNIVERSAL CEMENT CORPORATION,87183036,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183036,WEBEX,47676803,12,12,NULL,NULL,1,Teams,TW X-SELL TEAM 2,SBU_TW_PSR2
1115.40,URZAD MARSZALKOWSKI WOJEWODZTWA SWIETOKRZYSKIEGO,87183219,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183219,WEBEX,47676417,12,12,5/14/2020,NULL,1,Teams,VS-POL-PSL-CL-VSAM-254,CA_POL_RETAIL_AM1
-199.77,"KODEN TECHNO INFO, K.K.",1300161690,05/11/2020 00:00:00,NULL,MANUAL,XAAS,1300161690,WEBEX,1200230703,12,2,7/8/2019,NULL,1,Teams,JPN_SMALL_KANTO_SHARED,JPN_COM_GEO_TEAM02_PL
1050.00,DELTA AIRLINES INDIA,87161273,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87161273,VIPTELA,20925028,60,60,NULL,NULL,1,Unallocated,REDINGTON,INDIA_POS CLAIMS TEAM
2368.80,SCHNEIDER ELECTRIC  FRANCE,87182169,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87182169,VIPTELA,18154000,36,36,NULL,NULL,1,Teams,SHARED_SCHNEIDER_TEAM,FR_MANUFACTURING_AM1
44109.25,TIANJIN TAKEDA PHARMACEUTICALS  COMPANY LTD,87175953,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87175953,VIPTELA,19079677,60,60,NULL,NULL,1,Teams,OBS STOCK WW,ORANGE_MS_WW
11744.39,EBAY EUROPE SERVICES LTD,87183939,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183939,VIPTELA,47170980,60,60,NULL,NULL,1,Account Manager,jpauley,EBAY_PP EMEA_
2476.80,CGS SPA COMPAGNIA GENERALE PER LO SPAZIO,87183347,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183347,WEBEX,47669323,12,12,NULL,NULL,1,Account Manager,egalasso,ITALY-COMM-GNN-CS4
2880.00,NORGREN LTD,87160814,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87160814,VIPTELA,20187150,60,60,NULL,NULL,1,Account Manager,jampearc,CA_GBR_NORTH_AM7
2880.00,NORGREN LTD,87165394,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87165394,VIPTELA,20187150,60,60,NULL,NULL,1,Account Manager,jampearc,CA_GBR_NORTH_AM7
237711.00,STICHTING VAN GOGH MUSEUM,87183576,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183576,ELA2,20243369,60,60,NULL,NULL,1,Account Manager,sgeerdin,CA_NLD_AM5
76162.80,STICHTING VAN GOGH MUSEUM,87183576,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183576,UMBRELLA,20243369,60,60,NULL,NULL,1,Account Manager,sgeerdin,CA_NLD_AM5
851.64,KLE ENGINEERING COLLEGE,86976063,05/11/2020 00:00:00,NULL,MANUAL,XAAS,86976063,WEBEX,20889595,12,12,NULL,NULL,1,Account Manager,rvphanik,SBU_IND_STH1_KR_PL
8120.15,SCHNEIDER ELECTRIC INC,87178425,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87178425,VIPTELA,47676534,36,36,5/14/2020,NULL,1,Unallocated,TelcoBuy,US Distribution L6
958.25,Advisare Ltd,1300161693,05/11/2020 00:00:00,NULL,MANUAL,XAAS,1300161693,WEBEX,1200232506,1,1,5/13/2020,NULL,1,Teams,TEAM_SMALL_EAW_LONDON,CC_GBR_NON_NAMED_SOUTH_2
12456.19,BUNN O MATIC,87183578,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87183578,WEBEX,47628356,36,36,8/2/2017,NULL,1,Account Manager,biriebel,WISC_ILLINOIS COM SELECT
46.56,GHICL,87184642,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184642,WEBEX,47474381,12,3,8/10/2019,NULL,1,Teams,SHARED_NORTH_TEAM,FRANCE_COMM_CL_NORD_1
446.16,OREGON DEPT OF CONSUMER AND BUSINESS SERVICES,87184524,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184524,WEBEX,46975214,12,12,5/12/2020,NULL,1,Teams,VS-US-PS-SLED-WEST-VSAM-55,SLED-NORTHWEST 03
-14618.73,KPMG CARDENAS DOSAL SC,87184733,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184733,WEBEX,47540511,24,6,11/13/2019,NULL,1,Teams,GLL_G_KPMG_MX_TM,NE_18-214
480.00,ART SCHOOL,87184824,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184824,WEBEX,47627309,12,12,NULL,NULL,1,Account Manager,egalasso,ITALY-COMM-GNN-CS4
4974.48,ORDRE DES AVOCATS A LA COUR DE PARIS,87184550,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184550,WEBEX,47674353,12,12,3/2/2020,NULL,1,Teams,FR-COM-IDF-CL-TAM-6,CC_FRA_IDF_SMB_PS_AM2
17108.40,GEISINGER MEDICAL CENTER,87184481,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184481,N9K_SW_SUB,47677025,60,60,NULL,NULL,1,Account Manager,bmacnaug,GEISINGER
864.00,URBAN DESIGN GROUP LLC,87184855,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184855,Duo Standard,47660521,36,36,5/14/2020,NULL,1,Teams,USC-SB-NN PHILADELPHIA METRO,SBU_NN PHILADELPHIA METRO
5403.28,"AARP, Inc",1300161697,05/11/2020 00:00:00,NULL,MANUAL,XAAS,1300161697,WEBEX,1200234823,12,-3,2/6/2019,NULL,1,Account Manager,kemalino,CSL_MIDATLANTIC SELECT
421070.40,EBERSPAECHER CLIMATE CONTROL SYSTEMS GMBH & CO. KG,87184866,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184866,WEBEX,42150179,24,24,5/14/2020,NULL,1,Account Manager,axbittne,GER-SWEST-PL-TBM1
-13042.80,COUNTY OF SANTA CLARA SOCIAL SERVICES AGENCY,86954766,05/11/2020 00:00:00,NULL,MANUAL,XAAS,86954766,WEBEX,47059886,12,2,7/23/2019,NULL,1,Account Manager,cancorne,SLED-NorCal Named St-L6
5364.48,ALDI EINKAUF GMBH & CO. OHG,87185632,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87185632,WEBEX,47683597,12,12,4/10/2020,NULL,1,Account Manager,cmackes,ENT-GER-ALDI
4016.49,REAL ESTATE COUNCIL OF ONTARIO,87186424,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87186424,UMBRELLA,20245149,12,12,NULL,NULL,1,Teams,Ontario Govt Team,CENTRAL PS MAJOR
5841.36,CITY OF NORTH LAUDERDALE,87184881,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87184881,UMBRELLA,47484436,12,12,5/12/2020,NULL,1,Teams,VS-US-PS-SLED-EAST-VSAM-33,SLED-FLORIDA VAM-L6
4600.08,BASF PERUANA SA,87156933,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87156933,VIPTELA,47059814,36,36,NULL,NULL,1,Unallocated,INGRAM MICRO SAC,PERU 2TIER
3403.20,SISSETON-WAHPETON OYATE,87186613,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87186613,WEBEX,47664966,12,12,5/13/2020,NULL,1,Teams,VS-US-COM-CNTRL-G-VSAM-01,MINNESOTA_ND COM MIDSIZE
3654.00,NWN CORPORATION,87169314,05/11/2020 00:00:00,NULL,MANUAL,XAAS,87169314,WEBEX,47595745,36,36,5/12/2020,NULL,1,Teams,VS-US-SP-VSAM-35,MMKT EAST MJR_1 PH2
206.00,JOHN J. LOTHIAN & CO.,1300161762,05/11/2020 00:00:00,NULL,MANUAL,XAAS,1300161762,WEBEX,1200235456,1,1,5/11/2020,NULL,1,Teams,USC-SB-NN CHICAGO METRO,SBU_NN CHICAGO METRO
